Index,Source,Target,Weight,Is_directed
1702,NEU141,NEU143,5,1
1703,NEU141,NEU160,2,1
1704,NEU142,NEU143,1,1
1705,NEU143,NEU142,1,1
1706,NEU142,NEU151,13,1
1707,NEU142,NEU250,1,1
1708,NEU143,NEU151,6,1
1709,NEU143,NEU152,3,1
1710,NEU143,NEU250,2,1
1711,NEU145,NEU144,1,1
1712,NEU144,NEU151,2,1
1713,NEU144,NEU250,2,1
1714,NEU145,NEU152,8,1
1715,NEU145,NEU250,1,1
1716,NEU147,NEU151,2,1
1717,NEU148,NEU202,5,1
1718,NEU148,NEU221,1,1
1719,NEU221,NEU148,1,1
1720,NEU149,NEU203,4,1
1721,NEU149,NEU222,2,1
1722,NEU150,NEU156,1,1
1723,NEU156,NEU150,1,1
1724,NEU157,NEU150,2,1
1725,NEU151,NEU152,2,1
1726,NEU152,NEU151,1,1
1727,NEU153,NEU151,1,1
1728,NEU154,NEU151,2,1
1729,NEU155,NEU151,2,1
1730,NEU156,NEU151,1,1
1731,NEU157,NEU151,1,1
1732,NEU159,NEU151,4,1
1733,NEU151,NEU172,1,1
1734,NEU174,NEU151,1,1
1735,NEU151,NEU183,2,1
1736,NEU151,NEU217,2,1
1737,NEU250,NEU151,2,1
1738,NEU151,NEU253,1,1
1739,NEU151,NEU254,1,1
1740,NEU151,NEU255,1,1
1741,NEU151,NEU256,2,1
1742,NEU151,NEU258,1,1
1743,NEU151,NEU260,2,1
1744,NEU151,NEU261,1,1
1745,NEU279,NEU151,1,1
1746,NEU152,NEU153,1,1
1747,NEU153,NEU152,6,1
1748,NEU154,NEU152,10,1
1749,NEU158,NEU152,1,1
1750,NEU159,NEU152,1,1
1751,NEU152,NEU162,1,1
1752,NEU162,NEU152,1,1
1753,NEU152,NEU165,1,1
1754,NEU165,NEU152,1,1
1755,NEU152,NEU172,2,1
1756,NEU174,NEU152,1,1
1757,NEU152,NEU218,2,1
1758,NEU250,NEU152,3,1
1759,NEU152,NEU254,2,1
1760,NEU152,NEU256,1,1
1761,NEU152,NEU257,3,1
1762,NEU152,NEU258,1,1
1763,NEU152,NEU260,1,1
1764,NEU261,NEU152,1,1
1765,NEU263,NEU152,1,1
1766,NEU279,NEU152,1,1
1767,NEU154,NEU153,1,1
1768,NEU153,NEU276,1,1
1769,NEU154,NEU247,1,1
1770,NEU155,NEU162,1,1
1771,NEU156,NEU157,5,1
1772,NEU157,NEU156,1,1
1773,NEU156,NEU163,1,1
1774,NEU156,NEU164,1,1
1775,NEU156,NEU173,1,1
1776,NEU157,NEU163,2,1
1777,NEU157,NEU164,2,1
1778,NEU249,NEU157,2,1
1779,NEU157,NEU263,1,1
1780,NEU157,NEU264,1,1
1781,NEU264,NEU157,1,1
1782,NEU157,NEU272,1,1
1783,NEU157,NEU273,1,1
1784,NEU157,NEU278,1,1
1785,NEU173,NEU158,3,1
1786,NEU158,NEU175,2,1
1787,NEU182,NEU158,1,1
1788,NEU159,NEU161,1,1
1789,NEU159,NEU167,2,1
1790,NEU174,NEU159,4,1
1791,NEU159,NEU176,1,1
1792,NEU159,NEU179,1,1
1793,NEU159,NEU199,1,1
1794,NEU264,NEU159,1,1
1795,NEU160,NEU198,1,1
1796,NEU161,NEU163,1,1
1797,NEU161,NEU174,1,1
1798,NEU263,NEU161,1,1
1799,NEU264,NEU161,4,1
1800,NEU161,NEU267,1,1
1801,NEU162,NEU180,3,1
1802,NEU162,NEU181,3,1
1803,NEU162,NEU206,1,1
1804,NEU225,NEU162,1,1
1805,NEU162,NEU227,1,1
1806,NEU164,NEU163,2,1
1807,NEU165,NEU163,1,1
1808,NEU163,NEU175,2,1
1809,NEU163,NEU176,3,1
1810,NEU163,NEU177,1,1
1811,NEU163,NEU195,1,1
1812,NEU163,NEU196,2,1
1813,NEU196,NEU163,1,1
1814,NEU163,NEU197,1,1
1815,NEU163,NEU220,1,1
1816,NEU247,NEU163,1,1
1817,NEU260,NEU163,1,1
1818,NEU262,NEU163,2,1
1819,NEU263,NEU163,2,1
1820,NEU266,NEU163,1,1
1821,NEU164,NEU165,1,1
1822,NEU164,NEU250,1,1
1823,NEU165,NEU250,1,1
1824,NEU166,NEU167,1,1
1825,NEU167,NEU166,4,1
1826,NEU168,NEU166,1,1
1827,NEU177,NEU166,1,1
1828,NEU182,NEU166,1,1
1829,NEU166,NEU184,2,1
1830,NEU184,NEU166,1,1
1831,NEU166,NEU185,1,1
1832,NEU185,NEU166,2,1
1833,NEU166,NEU186,2,1
1834,NEU166,NEU187,7,1
1835,NEU166,NEU188,4,1
1836,NEU188,NEU166,4,1
1837,NEU166,NEU189,4,1
1838,NEU189,NEU166,3,1
1839,NEU166,NEU190,1,1
1840,NEU166,NEU191,2,1
1841,NEU166,NEU211,2,1
1842,NEU166,NEU223,3,1
1843,NEU223,NEU166,1,1
1844,NEU166,NEU224,3,1
1845,NEU224,NEU166,2,1
1846,NEU166,NEU225,1,1
1847,NEU225,NEU166,3,1
1848,NEU166,NEU226,1,1
1849,NEU226,NEU166,7,1
1850,NEU233,NEU166,1,1
1851,NEU237,NEU166,1,1
1852,NEU169,NEU167,2,1
1853,NEU177,NEU167,8,1
1854,NEU182,NEU167,1,1
1855,NEU167,NEU184,1,1
1856,NEU184,NEU167,1,1
1857,NEU185,NEU167,1,1
1858,NEU167,NEU186,1,1
1859,NEU167,NEU187,1,1
1860,NEU167,NEU188,2,1
1861,NEU188,NEU167,3,1
1862,NEU167,NEU189,1,1
1863,NEU189,NEU167,3,1
1864,NEU167,NEU190,12,1
1865,NEU167,NEU191,1,1
1866,NEU167,NEU203,1,1
1867,NEU167,NEU211,1,1
1868,NEU167,NEU212,1,1
1869,NEU167,NEU213,1,1
1870,NEU167,NEU223,2,1
1871,NEU223,NEU167,1,1
1872,NEU167,NEU224,1,1
1873,NEU224,NEU167,1,1
1874,NEU167,NEU225,2,1
1875,NEU225,NEU167,8,1
1876,NEU167,NEU226,1,1
1877,NEU226,NEU167,5,1
1878,NEU234,NEU167,3,1
1879,NEU238,NEU167,1,1
1880,NEU175,NEU168,1,1
1881,NEU177,NEU168,5,1
1882,NEU178,NEU168,1,1
1883,NEU183,NEU168,3,1
1884,NEU192,NEU168,1,1
1885,NEU168,NEU226,2,1
1886,NEU235,NEU168,1,1
1887,NEU237,NEU168,2,1
1888,NEU169,NEU176,1,1
1889,NEU176,NEU169,1,1
1890,NEU169,NEU177,1,1
1891,NEU177,NEU169,4,1
1892,NEU179,NEU169,1,1
1893,NEU183,NEU169,5,1
1894,NEU192,NEU169,1,1
1895,NEU169,NEU223,1,1
1896,NEU236,NEU169,1,1
1897,NEU238,NEU169,1,1
1898,NEU170,NEU178,1,1
1899,NEU170,NEU179,1,1
1900,NEU170,NEU185,1,1
1901,NEU170,NEU197,1,1
1902,NEU170,NEU219,2,1
1903,NEU170,NEU223,3,1
1904,NEU170,NEU224,3,1
1905,NEU170,NEU226,1,1
1906,NEU233,NEU170,1,1
1907,NEU209,NEU171,1,1
1908,NEU210,NEU171,1,1
1909,NEU171,NEU220,1,1
1910,NEU171,NEU223,4,1
1911,NEU171,NEU224,3,1
1912,NEU171,NEU225,2,1
1913,NEU171,NEU226,1,1
1914,NEU231,NEU171,1,1
1915,NEU232,NEU171,1,1
1916,NEU198,NEU172,1,1
1917,NEU172,NEU271,2,1
1918,NEU172,NEU279,1,1
1919,NEU173,NEU178,4,1
1920,NEU174,NEU179,4,1
1921,NEU174,NEU181,1,1
1922,NEU175,NEU182,2,1
1923,NEU182,NEU175,1,1
1924,NEU175,NEU196,1,1
1925,NEU175,NEU201,3,1
1926,NEU233,NEU175,2,1
1927,NEU176,NEU182,1,1
1928,NEU196,NEU176,1,1
1929,NEU176,NEU200,4,1
1930,NEU234,NEU176,2,1
1931,NEU177,NEU180,4,1
1932,NEU177,NEU181,3,1
1933,NEU177,NEU194,2,1
1934,NEU177,NEU195,1,1
1935,NEU237,NEU177,1,1
1936,NEU177,NEU238,1,1
1937,NEU183,NEU178,1,1
1938,NEU178,NEU188,1,1
1939,NEU178,NEU189,1,1
1940,NEU178,NEU197,1,1
1941,NEU202,NEU178,1,1
1942,NEU178,NEU203,1,1
1943,NEU203,NEU178,1,1
1944,NEU178,NEU204,3,1
1945,NEU204,NEU178,2,1
1946,NEU178,NEU205,2,1
1947,NEU205,NEU178,5,1
1948,NEU178,NEU224,1,1
1949,NEU178,NEU225,1,1
1950,NEU251,NEU178,2,1
1951,NEU179,NEU183,1,1
1952,NEU183,NEU179,1,1
1953,NEU179,NEU188,2,1
1954,NEU179,NEU189,1,1
1955,NEU189,NEU179,2,1
1956,NEU179,NEU196,1,1
1957,NEU179,NEU197,1,1
1958,NEU202,NEU179,1,1
1959,NEU203,NEU179,2,1
1960,NEU179,NEU204,1,1
1961,NEU204,NEU179,12,1
1962,NEU179,NEU205,3,1
1963,NEU205,NEU179,2,1
1964,NEU179,NEU223,2,1
1965,NEU179,NEU224,4,1
1966,NEU227,NEU180,3,1
1967,NEU229,NEU180,3,1
1968,NEU228,NEU181,3,1
1969,NEU230,NEU181,3,1
1970,NEU234,NEU181,3,1
1971,NEU199,NEU182,1,1
1972,NEU182,NEU233,5,1
1973,NEU182,NEU234,1,1
1974,NEU183,NEU186,1,1
1975,NEU183,NEU188,2,1
1976,NEU183,NEU189,1,1
1977,NEU189,NEU183,1,1
1978,NEU209,NEU183,2,1
1979,NEU183,NEU224,2,1
1980,NEU183,NEU226,1,1
1981,NEU237,NEU183,1,1
1982,NEU183,NEU238,1,1
1983,NEU184,NEU188,2,1
1984,NEU184,NEU203,3,1
1985,NEU184,NEU214,2,1
1986,NEU184,NEU224,1,1
1987,NEU225,NEU184,1,1
1988,NEU185,NEU186,1,1
1989,NEU185,NEU189,1,1
1990,NEU185,NEU191,1,1
1991,NEU185,NEU195,1,1
1992,NEU185,NEU202,2,1
1993,NEU185,NEU213,2,1
1994,NEU185,NEU223,2,1
1995,NEU185,NEU226,2,1
1996,NEU226,NEU185,1,1
1997,NEU189,NEU186,1,1
1998,NEU186,NEU191,7,1
1999,NEU191,NEU186,1,1
2000,NEU226,NEU186,1,1
2001,NEU236,NEU186,3,1
2002,NEU237,NEU186,4,1
2003,NEU188,NEU187,1,1
2004,NEU187,NEU190,1,1
2005,NEU190,NEU187,6,1
2006,NEU225,NEU187,1,1
2007,NEU231,NEU187,1,1
2008,NEU187,NEU235,1,1
2009,NEU235,NEU187,1,1
2010,NEU238,NEU187,6,1
2011,NEU188,NEU189,3,1
2012,NEU189,NEU188,1,1
2013,NEU188,NEU194,1,1
2014,NEU188,NEU196,1,1
2015,NEU197,NEU188,2,1
2016,NEU198,NEU188,1,1
2017,NEU199,NEU188,4,1
2018,NEU232,NEU188,1,1
2019,NEU196,NEU189,3,1
2020,NEU198,NEU189,1,1
2021,NEU199,NEU189,2,1
2022,NEU200,NEU189,1,1
2023,NEU232,NEU189,1,1
2024,NEU234,NEU189,1,1
2025,NEU198,NEU190,3,1
2026,NEU230,NEU190,1,1
2027,NEU235,NEU190,2,1
2028,NEU238,NEU190,1,1
2029,NEU199,NEU191,5,1
2030,NEU191,NEU216,1,1
2031,NEU191,NEU218,1,1
2032,NEU228,NEU191,1,1
2033,NEU236,NEU191,1,1
2034,NEU237,NEU191,2,1
2035,NEU219,NEU192,3,1
2036,NEU220,NEU192,4,1
2037,NEU228,NEU192,1,1
2038,NEU227,NEU193,1,1
2039,NEU229,NEU193,1,1
2040,NEU201,NEU194,1,1
2041,NEU228,NEU194,1,1
2042,NEU229,NEU194,1,1
2043,NEU230,NEU194,2,1
2044,NEU221,NEU195,1,1
2045,NEU222,NEU195,3,1
2046,NEU195,NEU224,1,1
2047,NEU229,NEU195,2,1
2048,NEU230,NEU195,2,1
2049,NEU196,NEU199,1,1
2050,NEU203,NEU196,1,1
2051,NEU209,NEU196,1,1
2052,NEU251,NEU196,2,1
2053,NEU204,NEU197,2,1
2054,NEU198,NEU201,1,1
2055,NEU201,NEU198,1,1
2056,NEU203,NEU198,1,1
2057,NEU198,NEU213,1,1
2058,NEU198,NEU217,2,1
2059,NEU198,NEU218,1,1
2060,NEU198,NEU221,1,1
2061,NEU198,NEU233,1,1
2062,NEU233,NEU198,2,1
2063,NEU202,NEU199,1,1
2064,NEU199,NEU234,1,1
2065,NEU234,NEU199,1,1
2066,NEU210,NEU200,2,1
2067,NEU210,NEU201,1,1
2068,NEU221,NEU202,3,1
2069,NEU251,NEU202,7,1
2070,NEU222,NEU203,4,1
2071,NEU251,NEU203,2,1
2072,NEU220,NEU204,3,1
2073,NEU204,NEU224,8,1
2074,NEU219,NEU205,1,1
2075,NEU205,NEU223,6,1
2076,NEU206,NEU240,1,1
2077,NEU251,NEU206,1,1
2078,NEU231,NEU213,1,1
2079,NEU232,NEU214,2,1
2080,NEU234,NEU214,1,1
2081,NEU238,NEU216,1,1
2082,NEU238,NEU217,1,1
2083,NEU237,NEU218,1,1
2084,NEU232,NEU219,1,1
2085,NEU231,NEU220,1,1
2086,NEU223,NEU226,2,1
2087,NEU226,NEU223,2,1
2088,NEU235,NEU223,1,1
2089,NEU236,NEU223,3,1
2090,NEU225,NEU224,4,1
2091,NEU235,NEU224,1,1
2092,NEU238,NEU225,3,1
2093,NEU237,NEU226,1,1
2094,NEU228,NEU236,1,1
2095,NEU231,NEU233,2,1
2096,NEU266,NEU231,3,1
2097,NEU232,NEU234,2,1
2098,NEU251,NEU239,3,1
2099,NEU239,NEU267,2,1
2100,NEU267,NEU239,2,1
2101,NEU240,NEU241,1,1
2102,NEU240,NEU251,2,1
2103,NEU252,NEU240,1,1
2104,NEU240,NEU267,2,1
2105,NEU240,NEU268,8,1
2106,NEU268,NEU240,6,1
2107,NEU241,NEU242,1,1
2108,NEU251,NEU241,1,1
2109,NEU241,NEU268,3,1
2110,NEU241,NEU269,3,1
2111,NEU269,NEU241,2,1
2112,NEU242,NEU253,1,1
2113,NEU253,NEU242,1,1
2114,NEU242,NEU270,3,1
2115,NEU243,NEU271,2,1
2116,NEU271,NEU243,2,1
2117,NEU244,NEU255,2,1
2118,NEU244,NEU271,1,1
2119,NEU244,NEU272,2,1
2120,NEU272,NEU244,1,1
2121,NEU245,NEU273,9,1
2122,NEU246,NEU247,1,1
2123,NEU246,NEU256,1,1
2124,NEU256,NEU246,1,1
2125,NEU246,NEU258,1,1
2126,NEU246,NEU273,5,1
2127,NEU246,NEU274,3,1
2128,NEU274,NEU246,4,1
2129,NEU247,NEU258,4,1
2130,NEU258,NEU247,9,1
2131,NEU247,NEU275,9,1
2132,NEU250,NEU249,1,1
2133,NEU249,NEU260,1,1
2134,NEU277,NEU249,1,1
2135,NEU249,NEU278,1,1
2136,NEU278,NEU249,3,1
2137,NEU261,NEU250,1,1
2138,NEU250,NEU278,3,1
2139,NEU278,NEU250,2,1
2140,NEU250,NEU279,2,1
2141,NEU279,NEU250,1,1
2142,NEU251,NEU267,3,1
2143,NEU251,NEU268,1,1
2144,NEU252,NEU263,1,1
2145,NEU252,NEU268,9,1
2146,NEU268,NEU252,3,1
2147,NEU252,NEU269,3,1
2148,NEU269,NEU252,2,1
2149,NEU271,NEU254,2,1
2150,NEU255,NEU272,1,1
2151,NEU272,NEU255,2,1
2152,NEU256,NEU257,1,1
2153,NEU256,NEU272,1,1
2154,NEU256,NEU273,8,1
2155,NEU258,NEU259,1,1
2156,NEU259,NEU258,1,1
2157,NEU258,NEU275,5,1
2158,NEU258,NEU276,1,1
2159,NEU259,NEU276,4,1
2160,NEU276,NEU259,2,1
2161,NEU260,NEU277,1,1
2162,NEU277,NEU260,1,1
2163,NEU260,NEU278,2,1
2164,NEU278,NEU260,1,1
2165,NEU278,NEU261,1,1
2166,NEU262,NEU263,3,1
2167,NEU263,NEU262,4,1
2168,NEU262,NEU264,1,1
2169,NEU264,NEU262,2,1
2170,NEU265,NEU262,1,1
2171,NEU262,NEU267,1,1
2172,NEU262,NEU268,1,1
2173,NEU262,NEU269,1,1
2174,NEU262,NEU270,2,1
2175,NEU262,NEU271,2,1
2176,NEU262,NEU272,1,1
2177,NEU263,NEU264,4,1
2178,NEU264,NEU263,1,1
2179,NEU263,NEU267,2,1
2180,NEU263,NEU268,1,1
2181,NEU263,NEU270,1,1
2182,NEU263,NEU271,5,1
2183,NEU263,NEU272,1,1
2184,NEU265,NEU264,4,1
2185,NEU266,NEU264,1,1
2186,NEU264,NEU267,1,1
2187,NEU264,NEU268,1,1
2188,NEU264,NEU269,1,1
2189,NEU264,NEU270,2,1
2190,NEU264,NEU271,3,1
2191,NEU264,NEU272,3,1
2192,NEU264,NEU273,5,1
2193,NEU265,NEU266,1,1
2194,NEU266,NEU265,1,1
